date_key,year,quarter,month,month_name,week_of_year,day_of_month,day_name,year_quarter,year_month
2016-03-06 00:00:00,2016,1,3,March,9,6,Sunday,2016-Q1,2016-03
2016-03-07 00:00:00,2016,1,3,March,10,7,Monday,2016-Q1,2016-03
2016-03-08 00:00:00,2016,1,3,March,10,8,Tuesday,2016-Q1,2016-03
2016-03-09 00:00:00,2016,1,3,March,10,9,Wednesday,2016-Q1,2016-03
2016-03-10 00:00:00,2016,1,3,March,10,10,Thursday,2016-Q1,2016-03
2016-03-11 00:00:00,2016,1,3,March,10,11,Friday,2016-Q1,2016-03
2016-03-12 00:00:00,2016,1,3,March,10,12,Saturday,2016-Q1,2016-03
2016-03-13 00:00:00,2016,1,3,March,10,13,Sunday,2016-Q1,2016-03
2016-03-14 00:00:00,2016,1,3,March,11,14,Monday,2016-Q1,2016-03
2016-03-15 00:00:00,2016,1,3,March,11,15,Tuesday,2016-Q1,2016-03
2016-03-17 00:00:00,2016,1,3,March,11,17,Thursday,2016-Q1,2016-03
2016-03-18 00:00:00,2016,1,3,March,11,18,Friday,2016-Q1,2016-03
2016-03-19 00:00:00,2016,1,3,March,11,19,Saturday,2016-Q1,2016-03
2016-03-20 00:00:00,2016,1,3,March,11,20,Sunday,2016-Q1,2016-03
2016-03-21 00:00:00,2016,1,3,March,12,21,Monday,2016-Q1,2016-03
2016-03-22 00:00:00,2016,1,3,March,12,22,Tuesday,2016-Q1,2016-03
2016-03-24 00:00:00,2016,1,3,March,12,24,Thursday,2016-Q1,2016-03
2016-03-25 00:00:00,2016,1,3,March,12,25,Friday,2016-Q1,2016-03
2016-03-26 00:00:00,2016,1,3,March,12,26,Saturday,2016-Q1,2016-03
2016-03-27 00:00:00,2016,1,3,March,12,27,Sunday,2016-Q1,2016-03
2016-03-28 00:00:00,2016,1,3,March,13,28,Monday,2016-Q1,2016-03
2016-03-29 00:00:00,2016,1,3,March,13,29,Tuesday,2016-Q1,2016-03
2016-03-30 00:00:00,2016,1,3,March,13,30,Wednesday,2016-Q1,2016-03
2016-03-31 00:00:00,2016,1,3,March,13,31,Thursday,2016-Q1,2016-03
2016-04-01 00:00:00,2016,2,4,April,13,1,Friday,2016-Q2,2016-04
2016-04-02 00:00:00,2016,2,4,April,13,2,Saturday,2016-Q2,2016-04
2016-04-03 00:00:00,2016,2,4,April,13,3,Sunday,2016-Q2,2016-04
2016-04-04 00:00:00,2016,2,4,April,14,4,Monday,2016-Q2,2016-04
2016-04-05 00:00:00,2016,2,4,April,14,5,Tuesday,2016-Q2,2016-04
2016-04-06 00:00:00,2016,2,4,April,14,6,Wednesday,2016-Q2,2016-04
2016-04-07 00:00:00,2016,2,4,April,14,7,Thursday,2016-Q2,2016-04
2016-04-08 00:00:00,2016,2,4,April,14,8,Friday,2016-Q2,2016-04
2016-04-09 00:00:00,2016,2,4,April,14,9,Saturday,2016-Q2,2016-04
2016-04-10 00:00:00,2016,2,4,April,14,10,Sunday,2016-Q2,2016-04
2016-04-12 00:00:00,2016,2,4,April,15,12,Tuesday,2016-Q2,2016-04
2016-04-13 00:00:00,2016,2,4,April,15,13,Wednesday,2016-Q2,2016-04
2016-04-14 00:00:00,2016,2,4,April,15,14,Thursday,2016-Q2,2016-04
2016-04-15 00:00:00,2016,2,4,April,15,15,Friday,2016-Q2,2016-04
2016-04-16 00:00:00,2016,2,4,April,15,16,Saturday,2016-Q2,2016-04
2016-04-17 00:00:00,2016,2,4,April,15,17,Sunday,2016-Q2,2016-04
2016-04-18 00:00:00,2016,2,4,April,16,18,Monday,2016-Q2,2016-04
2016-04-19 00:00:00,2016,2,4,April,16,19,Tuesday,2016-Q2,2016-04
2016-04-21 00:00:00,2016,2,4,April,16,21,Thursday,2016-Q2,2016-04
2016-04-22 00:00:00,2016,2,4,April,16,22,Friday,2016-Q2,2016-04
2016-04-23 00:00:00,2016,2,4,April,16,23,Saturday,2016-Q2,2016-04
2016-04-24 00:00:00,2016,2,4,April,16,24,Sunday,2016-Q2,2016-04
2016-04-25 00:00:00,2016,2,4,April,17,25,Monday,2016-Q2,2016-04
2016-04-26 00:00:00,2016,2,4,April,17,26,Tuesday,2016-Q2,2016-04
2016-04-28 00:00:00,2016,2,4,April,17,28,Thursday,2016-Q2,2016-04
2016-04-30 00:00:00,2016,2,4,April,17,30,Saturday,2016-Q2,2016-04
2016-05-01 00:00:00,2016,2,5,May,17,1,Sunday,2016-Q2,2016-05
2016-05-02 00:00:00,2016,2,5,May,18,2,Monday,2016-Q2,2016-05
2016-05-03 00:00:00,2016,2,5,May,18,3,Tuesday,2016-Q2,2016-05
2016-05-05 00:00:00,2016,2,5,May,18,5,Thursday,2016-Q2,2016-05
2016-05-06 00:00:00,2016,2,5,May,18,6,Friday,2016-Q2,2016-05
2016-05-07 00:00:00,2016,2,5,May,18,7,Saturday,2016-Q2,2016-05
2016-05-08 00:00:00,2016,2,5,May,18,8,Sunday,2016-Q2,2016-05
2016-05-09 00:00:00,2016,2,5,May,19,9,Monday,2016-Q2,2016-05
2016-05-10 00:00:00,2016,2,5,May,19,10,Tuesday,2016-Q2,2016-05
2016-05-11 00:00:00,2016,2,5,May,19,11,Wednesday,2016-Q2,2016-05
2016-05-12 00:00:00,2016,2,5,May,19,12,Thursday,2016-Q2,2016-05
2016-05-14 00:00:00,2016,2,5,May,19,14,Saturday,2016-Q2,2016-05
2016-05-15 00:00:00,2016,2,5,May,19,15,Sunday,2016-Q2,2016-05
2016-05-16 00:00:00,2016,2,5,May,20,16,Monday,2016-Q2,2016-05
2016-05-17 00:00:00,2016,2,5,May,20,17,Tuesday,2016-Q2,2016-05
2016-05-18 00:00:00,2016,2,5,May,20,18,Wednesday,2016-Q2,2016-05
2016-05-19 00:00:00,2016,2,5,May,20,19,Thursday,2016-Q2,2016-05
2016-05-20 00:00:00,2016,2,5,May,20,20,Friday,2016-Q2,2016-05
2016-05-21 00:00:00,2016,2,5,May,20,21,Saturday,2016-Q2,2016-05
2016-05-22 00:00:00,2016,2,5,May,20,22,Sunday,2016-Q2,2016-05
2016-05-23 00:00:00,2016,2,5,May,21,23,Monday,2016-Q2,2016-05
2016-05-24 00:00:00,2016,2,5,May,21,24,Tuesday,2016-Q2,2016-05
2016-05-25 00:00:00,2016,2,5,May,21,25,Wednesday,2016-Q2,2016-05
2016-05-26 00:00:00,2016,2,5,May,21,26,Thursday,2016-Q2,2016-05
2016-05-27 00:00:00,2016,2,5,May,21,27,Friday,2016-Q2,2016-05
2016-05-28 00:00:00,2016,2,5,May,21,28,Saturday,2016-Q2,2016-05
2016-05-29 00:00:00,2016,2,5,May,21,29,Sunday,2016-Q2,2016-05
2016-05-30 00:00:00,2016,2,5,May,22,30,Monday,2016-Q2,2016-05
2016-05-31 00:00:00,2016,2,5,May,22,31,Tuesday,2016-Q2,2016-05
2016-06-02 00:00:00,2016,2,6,June,22,2,Thursday,2016-Q2,2016-06
2016-06-03 00:00:00,2016,2,6,June,22,3,Friday,2016-Q2,2016-06
2016-06-04 00:00:00,2016,2,6,June,22,4,Saturday,2016-Q2,2016-06
2016-06-05 00:00:00,2016,2,6,June,22,5,Sunday,2016-Q2,2016-06
2016-06-06 00:00:00,2016,2,6,June,23,6,Monday,2016-Q2,2016-06
2016-06-07 00:00:00,2016,2,6,June,23,7,Tuesday,2016-Q2,2016-06
2016-06-09 00:00:00,2016,2,6,June,23,9,Thursday,2016-Q2,2016-06
2016-06-10 00:00:00,2016,2,6,June,23,10,Friday,2016-Q2,2016-06
2016-06-11 00:00:00,2016,2,6,June,23,11,Saturday,2016-Q2,2016-06
2016-06-12 00:00:00,2016,2,6,June,23,12,Sunday,2016-Q2,2016-06
2016-06-13 00:00:00,2016,2,6,June,24,13,Monday,2016-Q2,2016-06
2016-06-14 00:00:00,2016,2,6,June,24,14,Tuesday,2016-Q2,2016-06
2016-06-15 00:00:00,2016,2,6,June,24,15,Wednesday,2016-Q2,2016-06
2016-06-16 00:00:00,2016,2,6,June,24,16,Thursday,2016-Q2,2016-06
2016-06-17 00:00:00,2016,2,6,June,24,17,Friday,2016-Q2,2016-06
2016-06-18 00:00:00,2016,2,6,June,24,18,Saturday,2016-Q2,2016-06
2016-06-19 00:00:00,2016,2,6,June,24,19,Sunday,2016-Q2,2016-06
2016-06-20 00:00:00,2016,2,6,June,25,20,Monday,2016-Q2,2016-06
2016-06-21 00:00:00,2016,2,6,June,25,21,Tuesday,2016-Q2,2016-06
2016-06-23 00:00:00,2016,2,6,June,25,23,Thursday,2016-Q2,2016-06
2016-06-24 00:00:00,2016,2,6,June,25,24,Friday,2016-Q2,2016-06
2016-06-25 00:00:00,2016,2,6,June,25,25,Saturday,2016-Q2,2016-06
2016-06-26 00:00:00,2016,2,6,June,25,26,Sunday,2016-Q2,2016-06
2016-06-27 00:00:00,2016,2,6,June,26,27,Monday,2016-Q2,2016-06
2016-06-28 00:00:00,2016,2,6,June,26,28,Tuesday,2016-Q2,2016-06
2016-06-29 00:00:00,2016,2,6,June,26,29,Wednesday,2016-Q2,2016-06
2016-06-30 00:00:00,2016,2,6,June,26,30,Thursday,2016-Q2,2016-06
2016-07-01 00:00:00,2016,3,7,July,26,1,Friday,2016-Q3,2016-07
2016-07-02 00:00:00,2016,3,7,July,26,2,Saturday,2016-Q3,2016-07
2016-07-03 00:00:00,2016,3,7,July,26,3,Sunday,2016-Q3,2016-07
2016-07-04 00:00:00,2016,3,7,July,27,4,Monday,2016-Q3,2016-07
2016-07-07 00:00:00,2016,3,7,July,27,7,Thursday,2016-Q3,2016-07
2016-07-08 00:00:00,2016,3,7,July,27,8,Friday,2016-Q3,2016-07
2016-07-09 00:00:00,2016,3,7,July,27,9,Saturday,2016-Q3,2016-07
2016-07-10 00:00:00,2016,3,7,July,27,10,Sunday,2016-Q3,2016-07
2016-07-12 00:00:00,2016,3,7,July,28,12,Tuesday,2016-Q3,2016-07
2016-07-14 00:00:00,2016,3,7,July,28,14,Thursday,2016-Q3,2016-07
2016-07-15 00:00:00,2016,3,7,July,28,15,Friday,2016-Q3,2016-07
2016-07-16 00:00:00,2016,3,7,July,28,16,Saturday,2016-Q3,2016-07
2016-07-17 00:00:00,2016,3,7,July,28,17,Sunday,2016-Q3,2016-07
2016-07-18 00:00:00,2016,3,7,July,29,18,Monday,2016-Q3,2016-07
2016-07-19 00:00:00,2016,3,7,July,29,19,Tuesday,2016-Q3,2016-07
2016-07-20 00:00:00,2016,3,7,July,29,20,Wednesday,2016-Q3,2016-07
2016-07-21 00:00:00,2016,3,7,July,29,21,Thursday,2016-Q3,2016-07
2016-07-22 00:00:00,2016,3,7,July,29,22,Friday,2016-Q3,2016-07
2016-07-23 00:00:00,2016,3,7,July,29,23,Saturday,2016-Q3,2016-07
2016-07-24 00:00:00,2016,3,7,July,29,24,Sunday,2016-Q3,2016-07
2016-07-25 00:00:00,2016,3,7,July,30,25,Monday,2016-Q3,2016-07
2016-07-28 00:00:00,2016,3,7,July,30,28,Thursday,2016-Q3,2016-07
2016-07-29 00:00:00,2016,3,7,July,30,29,Friday,2016-Q3,2016-07
2016-07-30 00:00:00,2016,3,7,July,30,30,Saturday,2016-Q3,2016-07
2016-07-31 00:00:00,2016,3,7,July,30,31,Sunday,2016-Q3,2016-07
2016-08-01 00:00:00,2016,3,8,August,31,1,Monday,2016-Q3,2016-08
2016-08-02 00:00:00,2016,3,8,August,31,2,Tuesday,2016-Q3,2016-08
2016-08-03 00:00:00,2016,3,8,August,31,3,Wednesday,2016-Q3,2016-08
2016-08-04 00:00:00,2016,3,8,August,31,4,Thursday,2016-Q3,2016-08
2016-08-05 00:00:00,2016,3,8,August,31,5,Friday,2016-Q3,2016-08
2016-08-06 00:00:00,2016,3,8,August,31,6,Saturday,2016-Q3,2016-08
2016-08-07 00:00:00,2016,3,8,August,31,7,Sunday,2016-Q3,2016-08
2016-08-08 00:00:00,2016,3,8,August,32,8,Monday,2016-Q3,2016-08
2016-08-09 00:00:00,2016,3,8,August,32,9,Tuesday,2016-Q3,2016-08
2016-08-11 00:00:00,2016,3,8,August,32,11,Thursday,2016-Q3,2016-08
2016-08-12 00:00:00,2016,3,8,August,32,12,Friday,2016-Q3,2016-08
2016-08-13 00:00:00,2016,3,8,August,32,13,Saturday,2016-Q3,2016-08
2016-08-14 00:00:00,2016,3,8,August,32,14,Sunday,2016-Q3,2016-08
2016-08-15 00:00:00,2016,3,8,August,33,15,Monday,2016-Q3,2016-08
2016-08-16 00:00:00,2016,3,8,August,33,16,Tuesday,2016-Q3,2016-08
2016-08-17 00:00:00,2016,3,8,August,33,17,Wednesday,2016-Q3,2016-08
2016-08-18 00:00:00,2016,3,8,August,33,18,Thursday,2016-Q3,2016-08
2016-08-19 00:00:00,2016,3,8,August,33,19,Friday,2016-Q3,2016-08
2016-08-20 00:00:00,2016,3,8,August,33,20,Saturday,2016-Q3,2016-08
2016-08-21 00:00:00,2016,3,8,August,33,21,Sunday,2016-Q3,2016-08
2016-08-22 00:00:00,2016,3,8,August,34,22,Monday,2016-Q3,2016-08
2016-08-23 00:00:00,2016,3,8,August,34,23,Tuesday,2016-Q3,2016-08
2016-08-26 00:00:00,2016,3,8,August,34,26,Friday,2016-Q3,2016-08
2016-08-27 00:00:00,2016,3,8,August,34,27,Saturday,2016-Q3,2016-08
2016-08-28 00:00:00,2016,3,8,August,34,28,Sunday,2016-Q3,2016-08
2016-08-29 00:00:00,2016,3,8,August,35,29,Monday,2016-Q3,2016-08
2016-08-30 00:00:00,2016,3,8,August,35,30,Tuesday,2016-Q3,2016-08
2016-08-31 00:00:00,2016,3,8,August,35,31,Wednesday,2016-Q3,2016-08
2016-09-01 00:00:00,2016,3,9,September,35,1,Thursday,2016-Q3,2016-09
2016-09-02 00:00:00,2016,3,9,September,35,2,Friday,2016-Q3,2016-09
2016-09-03 00:00:00,2016,3,9,September,35,3,Saturday,2016-Q3,2016-09
2016-09-04 00:00:00,2016,3,9,September,35,4,Sunday,2016-Q3,2016-09
2016-09-05 00:00:00,2016,3,9,September,36,5,Monday,2016-Q3,2016-09
2016-09-06 00:00:00,2016,3,9,September,36,6,Tuesday,2016-Q3,2016-09
2016-09-08 00:00:00,2016,3,9,September,36,8,Thursday,2016-Q3,2016-09
2016-09-09 00:00:00,2016,3,9,September,36,9,Friday,2016-Q3,2016-09
2016-09-10 00:00:00,2016,3,9,September,36,10,Saturday,2016-Q3,2016-09
2016-09-11 00:00:00,2016,3,9,September,36,11,Sunday,2016-Q3,2016-09
2016-09-12 00:00:00,2016,3,9,September,37,12,Monday,2016-Q3,2016-09
2016-09-13 00:00:00,2016,3,9,September,37,13,Tuesday,2016-Q3,2016-09
2016-09-14 00:00:00,2016,3,9,September,37,14,Wednesday,2016-Q3,2016-09
2016-09-15 00:00:00,2016,3,9,September,37,15,Thursday,2016-Q3,2016-09
2016-09-16 00:00:00,2016,3,9,September,37,16,Friday,2016-Q3,2016-09
2016-09-17 00:00:00,2016,3,9,September,37,17,Saturday,2016-Q3,2016-09
2016-09-18 00:00:00,2016,3,9,September,37,18,Sunday,2016-Q3,2016-09
2016-09-19 00:00:00,2016,3,9,September,38,19,Monday,2016-Q3,2016-09
2016-09-20 00:00:00,2016,3,9,September,38,20,Tuesday,2016-Q3,2016-09
2016-09-22 00:00:00,2016,3,9,September,38,22,Thursday,2016-Q3,2016-09
2016-09-23 00:00:00,2016,3,9,September,38,23,Friday,2016-Q3,2016-09
2016-09-24 00:00:00,2016,3,9,September,38,24,Saturday,2016-Q3,2016-09
2016-09-25 00:00:00,2016,3,9,September,38,25,Sunday,2016-Q3,2016-09
2016-09-26 00:00:00,2016,3,9,September,39,26,Monday,2016-Q3,2016-09
2016-09-27 00:00:00,2016,3,9,September,39,27,Tuesday,2016-Q3,2016-09
2016-09-28 00:00:00,2016,3,9,September,39,28,Wednesday,2016-Q3,2016-09
2016-09-29 00:00:00,2016,3,9,September,39,29,Thursday,2016-Q3,2016-09
2016-09-30 00:00:00,2016,3,9,September,39,30,Friday,2016-Q3,2016-09
2016-10-01 00:00:00,2016,4,10,October,39,1,Saturday,2016-Q4,2016-10
2016-10-02 00:00:00,2016,4,10,October,39,2,Sunday,2016-Q4,2016-10
2016-10-03 00:00:00,2016,4,10,October,40,3,Monday,2016-Q4,2016-10
2016-10-04 00:00:00,2016,4,10,October,40,4,Tuesday,2016-Q4,2016-10
2016-10-06 00:00:00,2016,4,10,October,40,6,Thursday,2016-Q4,2016-10
2016-10-07 00:00:00,2016,4,10,October,40,7,Friday,2016-Q4,2016-10
2016-10-08 00:00:00,2016,4,10,October,40,8,Saturday,2016-Q4,2016-10
2016-10-09 00:00:00,2016,4,10,October,40,9,Sunday,2016-Q4,2016-10
2016-10-10 00:00:00,2016,4,10,October,41,10,Monday,2016-Q4,2016-10
2016-10-11 00:00:00,2016,4,10,October,41,11,Tuesday,2016-Q4,2016-10
2016-10-13 00:00:00,2016,4,10,October,41,13,Thursday,2016-Q4,2016-10
2016-10-14 00:00:00,2016,4,10,October,41,14,Friday,2016-Q4,2016-10
2016-10-15 00:00:00,2016,4,10,October,41,15,Saturday,2016-Q4,2016-10
2016-10-16 00:00:00,2016,4,10,October,41,16,Sunday,2016-Q4,2016-10
2016-10-17 00:00:00,2016,4,10,October,42,17,Monday,2016-Q4,2016-10
2016-10-18 00:00:00,2016,4,10,October,42,18,Tuesday,2016-Q4,2016-10
2016-10-20 00:00:00,2016,4,10,October,42,20,Thursday,2016-Q4,2016-10
2016-10-21 00:00:00,2016,4,10,October,42,21,Friday,2016-Q4,2016-10
2016-10-22 00:00:00,2016,4,10,October,42,22,Saturday,2016-Q4,2016-10
2016-10-23 00:00:00,2016,4,10,October,42,23,Sunday,2016-Q4,2016-10
2016-10-24 00:00:00,2016,4,10,October,43,24,Monday,2016-Q4,2016-10
2016-10-25 00:00:00,2016,4,10,October,43,25,Tuesday,2016-Q4,2016-10
2016-10-27 00:00:00,2016,4,10,October,43,27,Thursday,2016-Q4,2016-10
2016-10-28 00:00:00,2016,4,10,October,43,28,Friday,2016-Q4,2016-10
2016-10-29 00:00:00,2016,4,10,October,43,29,Saturday,2016-Q4,2016-10
2016-10-30 00:00:00,2016,4,10,October,43,30,Sunday,2016-Q4,2016-10
2016-10-31 00:00:00,2016,4,10,October,44,31,Monday,2016-Q4,2016-10
2016-11-01 00:00:00,2016,4,11,November,44,1,Tuesday,2016-Q4,2016-11
2016-11-03 00:00:00,2016,4,11,November,44,3,Thursday,2016-Q4,2016-11
2016-11-04 00:00:00,2016,4,11,November,44,4,Friday,2016-Q4,2016-11
2016-11-05 00:00:00,2016,4,11,November,44,5,Saturday,2016-Q4,2016-11
2016-11-06 00:00:00,2016,4,11,November,44,6,Sunday,2016-Q4,2016-11
2016-11-07 00:00:00,2016,4,11,November,45,7,Monday,2016-Q4,2016-11
2016-11-08 00:00:00,2016,4,11,November,45,8,Tuesday,2016-Q4,2016-11
2016-11-09 00:00:00,2016,4,11,November,45,9,Wednesday,2016-Q4,2016-11
2016-11-10 00:00:00,2016,4,11,November,45,10,Thursday,2016-Q4,2016-11
2016-11-11 00:00:00,2016,4,11,November,45,11,Friday,2016-Q4,2016-11
2016-11-12 00:00:00,2016,4,11,November,45,12,Saturday,2016-Q4,2016-11
2016-11-13 00:00:00,2016,4,11,November,45,13,Sunday,2016-Q4,2016-11
2016-11-14 00:00:00,2016,4,11,November,46,14,Monday,2016-Q4,2016-11
2016-11-15 00:00:00,2016,4,11,November,46,15,Tuesday,2016-Q4,2016-11
2016-11-16 00:00:00,2016,4,11,November,46,16,Wednesday,2016-Q4,2016-11
2016-11-17 00:00:00,2016,4,11,November,46,17,Thursday,2016-Q4,2016-11
2016-11-18 00:00:00,2016,4,11,November,46,18,Friday,2016-Q4,2016-11
2016-11-19 00:00:00,2016,4,11,November,46,19,Saturday,2016-Q4,2016-11
2016-11-20 00:00:00,2016,4,11,November,46,20,Sunday,2016-Q4,2016-11
2016-11-21 00:00:00,2016,4,11,November,47,21,Monday,2016-Q4,2016-11
2016-11-22 00:00:00,2016,4,11,November,47,22,Tuesday,2016-Q4,2016-11
2016-11-23 00:00:00,2016,4,11,November,47,23,Wednesday,2016-Q4,2016-11
2016-11-24 00:00:00,2016,4,11,November,47,24,Thursday,2016-Q4,2016-11
2016-11-25 00:00:00,2016,4,11,November,47,25,Friday,2016-Q4,2016-11
2016-11-26 00:00:00,2016,4,11,November,47,26,Saturday,2016-Q4,2016-11
2016-11-27 00:00:00,2016,4,11,November,47,27,Sunday,2016-Q4,2016-11
2016-11-28 00:00:00,2016,4,11,November,48,28,Monday,2016-Q4,2016-11
2016-11-29 00:00:00,2016,4,11,November,48,29,Tuesday,2016-Q4,2016-11
2016-11-30 00:00:00,2016,4,11,November,48,30,Wednesday,2016-Q4,2016-11
2016-12-01 00:00:00,2016,4,12,December,48,1,Thursday,2016-Q4,2016-12
2016-12-02 00:00:00,2016,4,12,December,48,2,Friday,2016-Q4,2016-12
2016-12-03 00:00:00,2016,4,12,December,48,3,Saturday,2016-Q4,2016-12
2016-12-04 00:00:00,2016,4,12,December,48,4,Sunday,2016-Q4,2016-12
2016-12-05 00:00:00,2016,4,12,December,49,5,Monday,2016-Q4,2016-12
2016-12-06 00:00:00,2016,4,12,December,49,6,Tuesday,2016-Q4,2016-12
2016-12-08 00:00:00,2016,4,12,December,49,8,Thursday,2016-Q4,2016-12
2016-12-09 00:00:00,2016,4,12,December,49,9,Friday,2016-Q4,2016-12
2016-12-10 00:00:00,2016,4,12,December,49,10,Saturday,2016-Q4,2016-12
2016-12-11 00:00:00,2016,4,12,December,49,11,Sunday,2016-Q4,2016-12
2016-12-12 00:00:00,2016,4,12,December,50,12,Monday,2016-Q4,2016-12
2016-12-13 00:00:00,2016,4,12,December,50,13,Tuesday,2016-Q4,2016-12
2016-12-14 00:00:00,2016,4,12,December,50,14,Wednesday,2016-Q4,2016-12
2016-12-15 00:00:00,2016,4,12,December,50,15,Thursday,2016-Q4,2016-12
2016-12-16 00:00:00,2016,4,12,December,50,16,Friday,2016-Q4,2016-12
2016-12-17 00:00:00,2016,4,12,December,50,17,Saturday,2016-Q4,2016-12
2016-12-18 00:00:00,2016,4,12,December,50,18,Sunday,2016-Q4,2016-12
2016-12-19 00:00:00,2016,4,12,December,51,19,Monday,2016-Q4,2016-12
2016-12-20 00:00:00,2016,4,12,December,51,20,Tuesday,2016-Q4,2016-12
2016-12-22 00:00:00,2016,4,12,December,51,22,Thursday,2016-Q4,2016-12
2016-12-23 00:00:00,2016,4,12,December,51,23,Friday,2016-Q4,2016-12
2016-12-24 00:00:00,2016,4,12,December,51,24,Saturday,2016-Q4,2016-12
2016-12-25 00:00:00,2016,4,12,December,51,25,Sunday,2016-Q4,2016-12
2016-12-26 00:00:00,2016,4,12,December,52,26,Monday,2016-Q4,2016-12
2016-12-27 00:00:00,2016,4,12,December,52,27,Tuesday,2016-Q4,2016-12
2016-12-29 00:00:00,2016,4,12,December,52,29,Thursday,2016-Q4,2016-12
2016-12-30 00:00:00,2016,4,12,December,52,30,Friday,2016-Q4,2016-12
2016-12-31 00:00:00,2016,4,12,December,52,31,Saturday,2016-Q4,2016-12
2017-01-01 00:00:00,2017,1,1,January,52,1,Sunday,2017-Q1,2017-01
2017-01-02 00:00:00,2017,1,1,January,1,2,Monday,2017-Q1,2017-01
2017-01-03 00:00:00,2017,1,1,January,1,3,Tuesday,2017-Q1,2017-01
2017-01-06 00:00:00,2017,1,1,January,1,6,Friday,2017-Q1,2017-01
2017-01-07 00:00:00,2017,1,1,January,1,7,Saturday,2017-Q1,2017-01
2017-01-08 00:00:00,2017,1,1,January,1,8,Sunday,2017-Q1,2017-01
2017-01-09 00:00:00,2017,1,1,January,2,9,Monday,2017-Q1,2017-01
2017-01-12 00:00:00,2017,1,1,January,2,12,Thursday,2017-Q1,2017-01
2017-01-13 00:00:00,2017,1,1,January,2,13,Friday,2017-Q1,2017-01
2017-01-14 00:00:00,2017,1,1,January,2,14,Saturday,2017-Q1,2017-01
2017-01-15 00:00:00,2017,1,1,January,2,15,Sunday,2017-Q1,2017-01
2017-01-16 00:00:00,2017,1,1,January,3,16,Monday,2017-Q1,2017-01
2017-01-19 00:00:00,2017,1,1,January,3,19,Thursday,2017-Q1,2017-01
2017-01-20 00:00:00,2017,1,1,January,3,20,Friday,2017-Q1,2017-01
2017-01-21 00:00:00,2017,1,1,January,3,21,Saturday,2017-Q1,2017-01
2017-01-22 00:00:00,2017,1,1,January,3,22,Sunday,2017-Q1,2017-01
2017-01-23 00:00:00,2017,1,1,January,4,23,Monday,2017-Q1,2017-01
2017-01-24 00:00:00,2017,1,1,January,4,24,Tuesday,2017-Q1,2017-01
2017-01-26 00:00:00,2017,1,1,January,4,26,Thursday,2017-Q1,2017-01
2017-01-27 00:00:00,2017,1,1,January,4,27,Friday,2017-Q1,2017-01
2017-01-28 00:00:00,2017,1,1,January,4,28,Saturday,2017-Q1,2017-01
2017-01-29 00:00:00,2017,1,1,January,4,29,Sunday,2017-Q1,2017-01
2017-01-30 00:00:00,2017,1,1,January,5,30,Monday,2017-Q1,2017-01
2017-02-02 00:00:00,2017,1,2,February,5,2,Thursday,2017-Q1,2017-02
2017-02-03 00:00:00,2017,1,2,February,5,3,Friday,2017-Q1,2017-02
2017-02-04 00:00:00,2017,1,2,February,5,4,Saturday,2017-Q1,2017-02
2017-02-05 00:00:00,2017,1,2,February,5,5,Sunday,2017-Q1,2017-02
2017-02-06 00:00:00,2017,1,2,February,6,6,Monday,2017-Q1,2017-02
2017-02-09 00:00:00,2017,1,2,February,6,9,Thursday,2017-Q1,2017-02
2017-02-10 00:00:00,2017,1,2,February,6,10,Friday,2017-Q1,2017-02
2017-02-11 00:00:00,2017,1,2,February,6,11,Saturday,2017-Q1,2017-02
2017-02-13 00:00:00,2017,1,2,February,7,13,Monday,2017-Q1,2017-02
2017-02-16 00:00:00,2017,1,2,February,7,16,Thursday,2017-Q1,2017-02
2017-02-17 00:00:00,2017,1,2,February,7,17,Friday,2017-Q1,2017-02
2017-02-18 00:00:00,2017,1,2,February,7,18,Saturday,2017-Q1,2017-02
2017-02-19 00:00:00,2017,1,2,February,7,19,Sunday,2017-Q1,2017-02
2017-02-20 00:00:00,2017,1,2,February,8,20,Monday,2017-Q1,2017-02
2017-02-21 00:00:00,2017,1,2,February,8,21,Tuesday,2017-Q1,2017-02
2017-02-23 00:00:00,2017,1,2,February,8,23,Thursday,2017-Q1,2017-02
2017-02-24 00:00:00,2017,1,2,February,8,24,Friday,2017-Q1,2017-02
2017-02-25 00:00:00,2017,1,2,February,8,25,Saturday,2017-Q1,2017-02
2017-02-26 00:00:00,2017,1,2,February,8,26,Sunday,2017-Q1,2017-02
2017-02-28 00:00:00,2017,1,2,February,9,28,Tuesday,2017-Q1,2017-02
2017-03-02 00:00:00,2017,1,3,March,9,2,Thursday,2017-Q1,2017-03
2017-03-03 00:00:00,2017,1,3,March,9,3,Friday,2017-Q1,2017-03
2017-03-04 00:00:00,2017,1,3,March,9,4,Saturday,2017-Q1,2017-03
2017-03-05 00:00:00,2017,1,3,March,9,5,Sunday,2017-Q1,2017-03
2017-03-06 00:00:00,2017,1,3,March,10,6,Monday,2017-Q1,2017-03
2017-03-07 00:00:00,2017,1,3,March,10,7,Tuesday,2017-Q1,2017-03
2017-03-08 00:00:00,2017,1,3,March,10,8,Wednesday,2017-Q1,2017-03
2017-03-09 00:00:00,2017,1,3,March,10,9,Thursday,2017-Q1,2017-03
2017-03-10 00:00:00,2017,1,3,March,10,10,Friday,2017-Q1,2017-03
2017-03-11 00:00:00,2017,1,3,March,10,11,Saturday,2017-Q1,2017-03
2017-03-12 00:00:00,2017,1,3,March,10,12,Sunday,2017-Q1,2017-03
